book_id,authors,original_title,genre,small_image_url
20706316,Elin Hilderbrand,Winter Street,"fiction, romance",https://images.gr-assets.com/books/1394567347s/20706316.jpg
233637,"Carolyn Keene, Mildred Benson","The Hidden Staircase (Nancy Drew Mystery Stories, #2)","mystery, fiction",https://images.gr-assets.com/books/1172964121s/233637.jpg
369110,Taylor Caldwell,Captains and the Kings,"fiction, romance",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
13390528,Daniel Silva,The Fallen Angel,"fiction, mystery",https://images.gr-assets.com/books/1468408514s/13390528.jpg
97862,Karen Kingsbury,One Tuesday Morning,"christian, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8935153,Laurell K. Hamilton,Hit List,"paranormal, fantasy",https://images.gr-assets.com/books/1315176487s/8935153.jpg
29367958,Mariana Zapata,The Wall of Winnipeg and Me,"romance, sports",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
170632,Mary Higgins Clark,Let Me Call You Sweetheart,"mystery, fiction",https://images.gr-assets.com/books/1355138627s/170632.jpg
487445,Joseph Wambaugh,The Onion Field,"crime, fiction",https://images.gr-assets.com/books/1320511693s/487445.jpg
106128,Kathy Reichs,Break No Bones,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
10865206,Kelly McGonigal,"The Willpower Instinct: How Self-Control Works, Why It Matters, and What You Can Do to Get More of It","psychology, nonfiction",https://images.gr-assets.com/books/1436737104s/10865206.jpg
279561,Richard K. Morgan,Broken Angels,"fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
21720,Karin Slaughter,Beyond Reach,"mystery, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
9647532,John Scalzi,Fuzzy Nation,"fiction, fantasy",https://images.gr-assets.com/books/1316132345s/9647532.jpg
643974,Sue Grafton,I is for Innocent,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
5809,Thomas Pynchon,V.,"fiction, classics",https://images.gr-assets.com/books/1328110787s/5809.jpg
472025,"Bertrand Russell, Paul  Edwards",Why I Am Not a Christian and Other Essays on Religion and Related Subjects,"philosophy, religion",https://images.gr-assets.com/books/1347925703s/472025.jpg
23422,Alain de Botton,The Art of Travel,"travel, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25066591,James Patterson,Cross Justice,"mystery, fiction",https://images.gr-assets.com/books/1427135714s/25066591.jpg
326272,"Heinrich Böll, محمد اسماعیل‌زاده",Ansichten eines Clowns,"fiction, classics",https://images.gr-assets.com/books/1394632139s/326272.jpg
18209468,Laura McHugh,The Weight of Blood,"mystery, fiction",https://images.gr-assets.com/books/1395611141s/18209468.jpg
110396,Julia Quinn,When He was Wicked,"romance, fiction",https://images.gr-assets.com/books/1274212205s/110396.jpg
10852027,Sue Grafton,V is for Vengeance,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
303460,Margaret Peterson Haddix,Among the Betrayed,"fiction, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22322,William Gibson,Spook Country,"fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
534289,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",易 [Yì],"philosophy, classics",https://images.gr-assets.com/books/1406503668s/534289.jpg
153492,John Buchan,The Thirty-Nine Steps,"fiction, classics",https://images.gr-assets.com/books/1391320797s/153492.jpg
10252302,Joan Didion,Blue Nights,"memoir, nonfiction",https://images.gr-assets.com/books/1319148558s/10252302.jpg
48484,Peter Watts,Blindsight,"fiction, horror",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7619398,"Scott Snyder, Stephen King, Rafael Albuquerque","American Vampire, Volume 1","comics, horror",https://images.gr-assets.com/books/1389666348s/7619398.jpg
3080212,John Sandford,Heat Lightning,"mystery, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16619,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",De la démocratie en Amérique,"history, philosophy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
43932,Harlan Coben,Drop Shot,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8951,Darren Shan,"The Lake of Souls (Cirque Du Freak, #10)","fantasy, horror",https://images.gr-assets.com/books/1255988654s/8951.jpg
16081754,A. Meredith Walters,Find You in the Dark,"romance, contemporary",https://images.gr-assets.com/books/1359627731s/16081754.jpg
4313522,Erica Bauermeister,The School of Essential Ingredients,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3276012,Bernard Cornwell,Azincourt ,"fiction, history",https://images.gr-assets.com/books/1327151016s/3276012.jpg
30512,Roddy Doyle,Paddy Clarke Ha Ha Ha,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
77699,Anne Tyler,Dinner at the Homesick Restaurant,"fiction, contemporary",https://images.gr-assets.com/books/1502218870s/77699.jpg
787660,V.C. Andrews,Heaven,"fiction, horror",https://images.gr-assets.com/books/1321683934s/787660.jpg
47881,Jenny Nimmo,"Charlie Bone and the Hidden King (The Children of the Red King, # 5)","fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
18825,Martin Amis,Money,"fiction, classics",https://images.gr-assets.com/books/1367084993s/18825.jpg
216131,John Sandford,Secret Prey,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
34871,"Chris Ryall, Gabriel Rodríguez, Clive Barker",Clive Barker's The Great and Secret Show: Volume 1 (Clive Barker's the Great and Secret Show),"horror, fantasy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
754713,Arthur Conan Doyle,His Last Bow: Some Reminiscences of Sherlock Holmes,"mystery, classics",https://images.gr-assets.com/books/1368588782s/754713.jpg
761575,"Brian Herbert, Kevin J. Anderson",Dune: House Atreides,"fiction, fantasy",https://images.gr-assets.com/books/1403181106s/761575.jpg
244572,Diana Wynne Jones,Charmed Life ,"fantasy, fiction",https://images.gr-assets.com/books/1396706429s/244572.jpg
229432,Charles Dickens,The Posthumous Papers of the Pickwick Club,"fiction, ebooks",https://images.gr-assets.com/books/1360795072s/229432.jpg
2615008,Joseph O'Neill,Netherland,"fiction, contemporary",https://images.gr-assets.com/books/1344205853s/2615008.jpg
75020,Steve Berry,The Romanov Prophecy,"thriller, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
6660747,Larissa Ione,Ecstasy Unveiled,"paranormal, romance",https://images.gr-assets.com/books/1327876614s/6660747.jpg
1096390,Alan Bennett,The Uncommon Reader ,"fiction, contemporary",https://images.gr-assets.com/books/1317064291s/1096390.jpg
22911,"Franz Kafka, بهرام مقدادی",Amerika,"fiction, classics",https://images.gr-assets.com/books/1327894257s/22911.jpg
831829,"Steve Niles, Ben Templesmith",30 Days of Night,"comics, horror",https://images.gr-assets.com/books/1178747918s/831829.jpg
197459,Erin Hunter,Sunset,"fantasy, fiction",https://images.gr-assets.com/books/1363488668s/197459.jpg
9666241,"يوسف زيدان, Youssef Ziedan",النبطي,"history, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
11045709,Hillary Jordan,When She Woke,"fiction, religion",https://images.gr-assets.com/books/1358274814s/11045709.jpg
300226,Sidney Sheldon,The Naked Face,"fiction, thriller",https://images.gr-assets.com/books/1398003487s/300226.jpg
93726,Meg Cabot,Princess in Training,"romance, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1566053,"Christopher Hitchens, Titus Lucretius Carus, Omar Khayyám, Thomas Hobbes, Baruch Spinoza, David Hume, James Boswell, Percy Bysshe Shelley, George Eliot, Charles Darwin, Leslie Stephen, Anatole France, Mark Twain, Joseph Conrad, Thomas Hardy, Emma Goldman, H.P. Lovecraft, Carl Van Doren, H.L. Mencken, Sigmund Freud, Albert Einstein, George Orwell, John Betjeman, Chapman Cohen, Bertrand Russell, Philip Larkin, Martin Gardner, Carl Sagan, John Updike, John Leslie Mackie, Michael Shermer, A.J. Ayer, Daniel C. Dennett, Charles Templeton, Richard Dawkins, Victor J. Stenger, Elizabeth S.  Anderson, Penn Jillette, Ian McEwan, Steven Weinberg, Salman Rushdie, Ibn Warraq, Sam Harris, A.C. Grayling, Ayaan Hirsi Ali, John Stuart Mill, Karl Marx",The Portable Atheist: Essential Readings for the Non-believer,"religion, philosophy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7715664,Larissa Ione,Sin Undone,"paranormal, romance",https://images.gr-assets.com/books/1344263648s/7715664.jpg
10238,Fritjof Capra,The Tao of Physics: An Exploration of the Parallels Between Modern Physics and Eastern Mysticism,"science, philosophy",https://images.gr-assets.com/books/1327908532s/10238.jpg
26158341,Kathryn Croft,The Girl With No Past,"fiction, thriller",https://images.gr-assets.com/books/1440440726s/26158341.jpg
18077752,Jeff VanderMeer,Acceptance,"fiction, horror",https://images.gr-assets.com/books/1403941598s/18077752.jpg
12958487,Kristen Ashley,Lady Luck,"romance, contemporary",https://images.gr-assets.com/books/1327912930s/12958487.jpg
6609714,Elizabeth Eulberg,The Lonely Hearts Club,"romance, contemporary",https://images.gr-assets.com/books/1479699351s/6609714.jpg
107776,Julie Garwood,Ransom,"romance, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
16316,Agatha Christie,The Big Four,"mystery, crime",https://images.gr-assets.com/books/1372506728s/16316.jpg
16424,Agatha Christie,Peril at End House,"mystery, fiction",https://images.gr-assets.com/books/1327938128s/16424.jpg
23346719,Renée Knight,Disclaimer,"fiction, thriller",https://images.gr-assets.com/books/1417259186s/23346719.jpg
10314376,"Umberto Eco, Richard Dixon",Il cimitero di Praga,"fiction, mystery",https://images.gr-assets.com/books/1327902035s/10314376.jpg
7176578,Yann Martel,Beatrice and Virgil,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
885744,Hiroyuki Takei,シャーマンキング 1,"fantasy, comics",https://images.gr-assets.com/books/1444234846s/885744.jpg
187049,Robert Jordan,"Eye of the World (The Wheel of Time, #1-1)","fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
33426,Michio Kaku,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension","science, nonfiction",https://images.gr-assets.com/books/1404794967s/33426.jpg
835623,Steven Pinker,How the Mind Works,"science, psychology",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8139321,Karen Kingsbury,Leaving,"christian, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3763,Ian Fleming,Live and Let Die,"fiction, thriller",https://images.gr-assets.com/books/1327953982s/3763.jpg
584637,"John Stuart Mill, George Sher",Utilitarianism,"philosophy, classics",https://images.gr-assets.com/books/1405624617s/584637.jpg
11861815,Andrew  Smith,Winger,"contemporary, fiction",https://images.gr-assets.com/books/1367927656s/11861815.jpg
25142924,Mitch Albom,The Magic Strings of Frankie Presto,"fiction, music",https://images.gr-assets.com/books/1426364478s/25142924.jpg
23157777,Robin Hobb,Fool's Quest,"fantasy, fiction",https://images.gr-assets.com/books/1420496252s/23157777.jpg
127515,Jack Finney,The Body Snatchers,"horror, classics",https://images.gr-assets.com/books/1344394499s/127515.jpg
824508,Melvin Burgess,Junk,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22381892,"Bill O'Reilly, Martin Dugard",Killing Patton: The Strange Death of World War II's Most Audacious General,"history, biography",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8686068,"Keigo Higashino, Alexander O. Smith",容疑者Xの献身 [Yōgisha X no kenshin],"mystery, fiction",https://images.gr-assets.com/books/1312051518s/8686068.jpg
227778,Jenny Nimmo,Charlie Bone and the Time Twister ,"fantasy, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
23965,Irvine Welsh,Porno,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
106129,Jenny Nimmo,"Charlie Bone and the Invisible Boy (The Children of the Red King, # 3)","fantasy, fiction",https://images.gr-assets.com/books/1328867540s/106129.jpg
13603717,Hugh Howey,First Shift: Legacy,"fiction, ebooks",https://images.gr-assets.com/books/1334528415s/13603717.jpg
6455256,"James Patterson, Michael Ledwidge",Worst Case,"mystery, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
93797,Daniel Silva,The Unlikely Spy,"fiction, thriller",https://images.gr-assets.com/books/1309203396s/93797.jpg
5111039,Ellen Schreiber,"Royal Blood (Vampire Kisses, #6)","paranormal, romance",https://images.gr-assets.com/books/1318011052s/5111039.jpg
15018,Neale Donald Walsch,"Conversations with God, an uncommon dialogue, book 3","religion, philosophy",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
24728470,Patti Smith,M Train,"memoir, music",https://images.gr-assets.com/books/1429289871s/24728470.jpg
91440,Louise Erdrich,Love Medicine,"fiction, contemporary",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7932146,Brad Meltzer,The Inner Circle,"crime, history",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
669570,Jessica Day George,"Dragon Slippers (Dragon Slippers, #1)","fantasy, fiction",https://images.gr-assets.com/books/1316730294s/669570.jpg
26025989,Carrie Fisher,The Princess Diarist,"memoir, nonfiction",https://images.gr-assets.com/books/1496315917s/26025989.jpg
8447255,Steven Erikson,The Crippled God,"fantasy, fiction",https://images.gr-assets.com/books/1320388198s/8447255.jpg
13545345,Rachel Renée Russell,Tales From a Not-So-Graceful Ice Princess,"comics, romance",https://images.gr-assets.com/books/1370064558s/13545345.jpg
7124095,Lisa McMann,Gone ,"paranormal, fantasy",https://images.gr-assets.com/books/1269866682s/7124095.jpg
105703,"Brian K. Vaughan, Niko Henrichon",Pride of Baghdad,"comics, fiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
23929479,Michel Houellebecq,Soumission ,"fiction, contemporary",https://images.gr-assets.com/books/1421431410s/23929479.jpg
1897,Jon Krakauer,Eiger Dreams: Ventures Among Men and Mountains,"nonfiction, travel",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
29397,Richard K. Morgan,Woken Furies,"fiction, thriller",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7719355,Gail Carriger,Blameless,"fantasy, paranormal",https://images.gr-assets.com/books/1293436281s/7719355.jpg
12499,Jenny McCarthy,Belly Laughs: The Naked Truth About Pregnancy and Childbirth,"nonfiction, memoir",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
567704,Clive Barker,Imajica,"fantasy, horror",https://images.gr-assets.com/books/1333844729s/567704.jpg
53343,William Zinsser,On Writing Well: The Classic Guide to Writing Nonfiction,"nonfiction, business",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
134353,Thomas A. Harris,I'm OK-You're OK,"psychology, nonfiction",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
22026,Mario Puzo,The Sicilian,"fiction, crime",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
25776210,Patricia Briggs,Fire Touched,"fantasy, paranormal",https://images.gr-assets.com/books/1441912000s/25776210.jpg
34312,Maeve Binchy,The Copper Beech,"fiction, romance",https://images.gr-assets.com/books/1355114025s/34312.jpg
1422926,"Jane Werner Watson, Corinne Malvern",Frosty the Snow Man,"fiction, classics",https://images.gr-assets.com/books/1309642075s/1422926.jpg
2696181,S.A. Bodeen,The Compound,"fiction, mystery",https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
12663,James A. Michener,The Covenant,"history, fiction",https://images.gr-assets.com/books/1310975573s/12663.jpg
141828,Boris Vian,L’écume des jours,"fiction, classics",https://images.gr-assets.com/books/1332596603s/141828.jpg
